topic_id_x,topic_id_y,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
11,170,,,,,,,,,1.0,1.0,
11,171,,,,,,,,,,1.0,1.0
11,172,2.0,,1.0,,1.0,,2.0,3.0,2.0,,1.0
11,173,,,,,,,,,1.0,,
11,174,2.0,1.0,2.0,2.0,4.0,6.0,3.0,2.0,6.0,4.0,4.0
11,175,,,1.0,4.0,1.0,6.0,2.0,5.0,4.0,3.0,
11,176,,,,,,1.0,1.0,,,,
11,177,,,,1.0,,1.0,,1.0,1.0,2.0,1.0
11,178,,,1.0,,,1.0,1.0,1.0,1.0,2.0,
11,179,1.0,,,,,,1.0,1.0,1.0,1.0,
11,181,,,,,,1.0,,,,,
11,182,1.0,1.0,,1.0,1.0,2.0,6.0,1.0,4.0,4.0,2.0
11,183,1.0,2.0,3.0,2.0,2.0,4.0,2.0,,1.0,2.0,
11,184,,,,,,1.0,,,,1.0,
11,185,1.0,,,,,,,,,1.0,
11,187,,,,,,,1.0,1.0,,,
11,189,1.0,,,,2.0,1.0,2.0,,1.0,1.0,
11,190,,,,,,1.0,,,,,
11,191,,,1.0,,,3.0,1.0,1.0,1.0,,
11,192,,,,,1.0,3.0,2.0,,,1.0,1.0
11,193,,,,,,,1.0,,,,
11,194,,,,2.0,,,3.0,1.0,,2.0,
11,195,,,,,1.0,1.0,,,1.0,,
11,196,,,,,1.0,,1.0,2.0,3.0,,
11,197,,,1.0,,,,3.0,,3.0,1.0,2.0
11,198,1.0,1.0,1.0,6.0,,5.0,5.0,4.0,6.0,6.0,2.0
11,199,,,,,,,,1.0,,,
12,16,1.0,2.0,,3.0,,1.0,1.0,1.0,1.0,3.0,1.0
12,17,1.0,,,,,,,,2.0,,1.0
12,18,,,,,,,,,2.0,,
12,21,1.0,,,,,,,,,,1.0
12,22,,1.0,,1.0,1.0,,,1.0,3.0,1.0,1.0
12,23,1.0,,,,2.0,,,,5.0,2.0,
12,24,,,,,,1.0,1.0,,5.0,3.0,1.0
12,25,,,,,,1.0,,,,,
12,26,,,,,1.0,,,,,,
12,28,1.0,1.0,,,4.0,3.0,,4.0,3.0,7.0,2.0
12,30,,,,,,,,,1.0,,
12,31,6.0,1.0,1.0,2.0,13.0,17.0,15.0,19.0,32.0,22.0,8.0
12,32,,1.0,,,,,,,,,
12,33,,,,,,,,2.0,1.0,,
12,36,,,,,,,,,1.0,,
12,37,,,,,,1.0,1.0,,,,
12,38,2.0,3.0,,2.0,4.0,,1.0,2.0,8.0,5.0,2.0
12,41,,,,,,,,,,1.0,
12,43,,1.0,,,,,,,,,
12,45,,1.0,,,2.0,3.0,4.0,2.0,2.0,,
12,46,,,,,1.0,,,,,1.0,
12,48,,,,,,,1.0,,1.0,,
12,50,,,,1.0,,,,,1.0,,
12,52,1.0,1.0,3.0,,,2.0,3.0,2.0,3.0,3.0,
12,53,,,,,,,,,1.0,,
12,55,,,,,,2.0,,2.0,1.0,1.0,1.0
12,56,,,,,,1.0,,,,1.0,
12,58,,,,,1.0,,1.0,,,,
12,59,,,,1.0,,,,,,,
12,60,,,,,1.0,,,,,,
12,63,,,,,,,1.0,,,,
12,64,,,,1.0,,3.0,1.0,1.0,2.0,2.0,1.0
12,65,1.0,,,1.0,,,,,1.0,,
12,66,,,,,,,,,,,1.0
12,67,,,,,,,,,1.0,1.0,
12,70,1.0,,,,1.0,,,,,,1.0
12,74,1.0,,1.0,1.0,,2.0,1.0,1.0,2.0,,
12,76,,,,,,,,,,,1.0
12,77,,,1.0,,,,,,,,
12,78,,,,,,,,,1.0,,
12,80,2.0,,,1.0,5.0,7.0,5.0,2.0,9.0,5.0,1.0
12,81,,,1.0,1.0,,,1.0,,1.0,1.0,1.0
12,82,,,,1.0,,,,,,,
12,83,,,,,,1.0,,1.0,6.0,1.0,2.0
12,88,,,,,,,,1.0,,,
12,90,,,,,2.0,3.0,,,,,
12,91,,,,1.0,,1.0,1.0,,1.0,2.0,2.0
12,95,,,,,,,,,1.0,,
12,96,,,,,,,,,1.0,1.0,
12,97,,,,,,1.0,,,,,
12,99,,,,,,,,2.0,,,
12,100,,,,,,,,,1.0,,
12,103,,,,,,,,,1.0,,
12,106,,,,,,1.0,3.0,1.0,2.0,4.0,2.0
12,107,,,3.0,,,2.0,1.0,1.0,1.0,2.0,
12,108,,,,,,1.0,1.0,,,2.0,2.0
12,112,,,,,,,,,1.0,2.0,
12,113,,,,,1.0,,,,,2.0,1.0
12,114,,,,,,,,,,1.0,
12,115,,1.0,,,,,,,,,
12,117,,,,,,,,1.0,,,
12,118,,,,,,,,1.0,,,1.0
12,120,,,,,,,,,,1.0,
12,123,,,,,,2.0,,,1.0,1.0,
12,124,,,,1.0,,,,1.0,,,
12,127,,,,,2.0,1.0,1.0,1.0,,,
12,128,,,,,,1.0,,,,,
12,129,2.0,,3.0,3.0,3.0,5.0,5.0,1.0,12.0,4.0,3.0
12,131,,,,1.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0
12,132,,,,1.0,3.0,3.0,,2.0,4.0,,1.0
12,133,,1.0,,,,,,,1.0,,
12,136,2.0,,1.0,1.0,4.0,4.0,3.0,3.0,7.0,4.0,
12,137,,,,,,,,,,,1.0
12,138,,,,,,,,,1.0,,
12,139,,,,,1.0,,,,,,
12,140,,,,,,,,,1.0,1.0,
12,141,,,,1.0,,,,,,,
12,142,,,,1.0,,,,,,2.0,1.0
12,145,,,,,,,1.0,,,2.0,
12,146,,,,,,,1.0,,,,
12,149,,,,1.0,,,,,,,
12,150,,,1.0,1.0,,,2.0,1.0,,1.0,1.0
12,151,,,,,,,,,,,1.0
12,152,,,1.0,,,1.0,,3.0,6.0,3.0,2.0
12,153,,,,,1.0,2.0,,,2.0,,1.0
12,155,,,,,2.0,1.0,,2.0,1.0,1.0,
12,159,,,,,1.0,,1.0,,,,
12,160,2.0,,,2.0,4.0,6.0,5.0,8.0,4.0,7.0,4.0
12,164,,,1.0,,,,,,,,
12,165,,,,,1.0,,,1.0,,,
12,166,1.0,1.0,,,,2.0,1.0,1.0,5.0,3.0,4.0
12,167,,,,,,1.0,,,1.0,,
12,168,,1.0,1.0,1.0,,,1.0,,,1.0,
12,169,,,,,,,,,2.0,,
12,170,6.0,,2.0,1.0,6.0,6.0,3.0,7.0,3.0,5.0,5.0
12,171,,1.0,,,1.0,4.0,5.0,7.0,6.0,1.0,4.0
12,173,,,,,,,1.0,,,,
12,174,3.0,,,2.0,3.0,7.0,10.0,5.0,6.0,6.0,3.0
12,176,,,,,,,,1.0,1.0,,
12,179,1.0,,1.0,,,,2.0,,1.0,1.0,
12,180,,,,1.0,,,,,,,
12,182,,,,,,1.0,,,,,1.0
12,183,,,,,,,1.0,,,,
12,184,,,,,,,,,,1.0,
12,185,,,,,,1.0,,,,,
12,187,,,,,,,,,1.0,,
12,189,,1.0,,,,,,,,,
12,191,1.0,,,,,,,,,,
12,192,,,,,,,,,,1.0,
12,193,,,1.0,,,,,1.0,,,1.0
12,195,,,,1.0,,,,,,,
12,196,,,,,,,,,1.0,,
12,197,,,,,,1.0,,,1.0,1.0,1.0
12,198,,1.0,,1.0,3.0,,,,1.0,2.0,
13,15,2.0,2.0,1.0,,,,,,1.0,2.0,
13,16,,1.0,1.0,,1.0,,2.0,,,,1.0
13,17,,,,,,,1.0,,2.0,,
13,18,,,,,1.0,1.0,,,,1.0,
13,19,,,,,,,,,,1.0,
13,20,,,,,,,,,,1.0,
13,21,,,,1.0,,,5.0,3.0,,1.0,
13,22,,,,,,,1.0,,,,
13,23,,2.0,3.0,1.0,1.0,6.0,4.0,1.0,4.0,4.0,
13,24,5.0,6.0,4.0,8.0,8.0,10.0,11.0,8.0,11.0,7.0,7.0
13,26,4.0,6.0,9.0,8.0,8.0,5.0,4.0,6.0,4.0,6.0,2.0
13,27,,,,,,1.0,,,2.0,1.0,
13,28,,,,,,,,,1.0,,1.0
13,29,,2.0,1.0,1.0,,2.0,1.0,,2.0,4.0,
13,30,,,,,,1.0,,,,,
13,31,,,2.0,1.0,2.0,4.0,,8.0,1.0,5.0,3.0
13,32,,,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0
13,33,1.0,1.0,3.0,2.0,2.0,4.0,3.0,6.0,1.0,1.0,1.0
13,35,,,,,,,1.0,,,,1.0
13,36,1.0,,,,,,,,,,
13,37,,,,,,1.0,,1.0,,,
13,38,,,,,,1.0,1.0,1.0,1.0,1.0,
13,39,,,,,2.0,,,1.0,2.0,,
13,40,,,,,,,1.0,,,,
13,41,,2.0,3.0,,,2.0,1.0,4.0,2.0,3.0,2.0
13,42,,1.0,,,1.0,2.0,1.0,,,1.0,
13,43,,,,,,,1.0,,,1.0,
13,44,,,1.0,,1.0,,,,,1.0,
13,45,,,,1.0,1.0,2.0,1.0,2.0,3.0,,1.0
13,47,,1.0,1.0,,1.0,,2.0,2.0,,,
13,49,,,,,,,,,1.0,1.0,
13,51,,,,,1.0,,,,1.0,,
13,52,1.0,,2.0,,3.0,1.0,1.0,,5.0,3.0,
13,54,,,,,,,,,1.0,,
13,55,,1.0,1.0,3.0,1.0,,1.0,3.0,1.0,,2.0
13,56,1.0,,1.0,,,5.0,,5.0,2.0,3.0,
13,57,,,,,,,1.0,,,,
13,59,5.0,6.0,6.0,4.0,7.0,6.0,9.0,8.0,8.0,6.0,6.0
13,60,,,,,,,,1.0,,,
13,62,,,,,,,,,,,1.0
13,63,,,1.0,,,,,,1.0,,
13,64,,,,,,1.0,,,,,
13,65,,,,1.0,1.0,1.0,,,,,1.0
13,66,,,,,,,,1.0,1.0,,
13,67,,,,,2.0,1.0,,,,1.0,1.0
13,68,,,,,,1.0,1.0,1.0,4.0,1.0,1.0
13,69,,,,,,,1.0,,1.0,,
13,70,,,,,,,,,1.0,,
13,71,,,,,,,,,1.0,,
13,72,3.0,,,1.0,1.0,1.0,5.0,2.0,1.0,2.0,1.0
13,73,1.0,,,,,,1.0,1.0,,,
13,74,,,1.0,,,,,,,,
13,75,,1.0,,,,,,,,,
13,76,,,,,1.0,,,,,,
13,77,,1.0,5.0,,2.0,,1.0,,1.0,,
13,79,,,,,,,,,1.0,,
13,80,1.0,2.0,,1.0,1.0,1.0,2.0,1.0,,,
13,81,,,,,,,1.0,,,,
13,82,,,,,,,,,1.0,,
13,83,,,,,,,1.0,,,,
13,84,,,,,,,,,,1.0,
13,85,,,,,,1.0,,2.0,,,
13,86,,,1.0,,,,,,,,
13,87,,,,,2.0,,,1.0,,,
13,88,,,,,,,,,,1.0,
13,89,,,,,1.0,2.0,,,4.0,1.0,
13,91,1.0,,1.0,1.0,,,2.0,1.0,2.0,3.0,
13,93,1.0,,1.0,,,2.0,1.0,1.0,,2.0,
13,94,,,,1.0,1.0,1.0,,1.0,1.0,2.0,
13,95,,,1.0,,,,,2.0,1.0,,1.0
13,96,,,,1.0,1.0,,1.0,,,1.0,
13,97,,,,,,,,,,1.0,
13,98,,,,,,1.0,,,,1.0,
13,99,,,,,,,1.0,,,,
13,100,,,,1.0,1.0,2.0,1.0,,,,
13,101,,,,,,,,,1.0,,1.0
13,103,,,,,,,1.0,1.0,,,1.0
13,104,,,,,1.0,,,,,,
13,105,,,,,,,,,2.0,,
13,107,1.0,,,,1.0,,1.0,1.0,2.0,2.0,
13,108,2.0,1.0,1.0,4.0,5.0,7.0,9.0,6.0,11.0,6.0,2.0
13,109,,,,,,,,,,1.0,
13,110,,,1.0,1.0,,,1.0,,,2.0,
13,111,,,,,2.0,,,,,,
13,112,,,,3.0,3.0,,,,,1.0,
13,113,,,,,,1.0,,,,,
13,114,,,,,,1.0,,,3.0,2.0,
13,116,,,,,,,1.0,,,,
13,117,,,,,,,,,,1.0,
13,118,4.0,,3.0,4.0,4.0,5.0,6.0,5.0,6.0,10.0,5.0
13,119,,,,,,,,,1.0,1.0,
13,120,,,,,,1.0,,2.0,,1.0,
13,121,,,2.0,1.0,1.0,6.0,6.0,6.0,8.0,10.0,4.0
13,122,,2.0,2.0,2.0,5.0,6.0,9.0,8.0,13.0,14.0,4.0
13,123,2.0,9.0,10.0,9.0,17.0,12.0,11.0,20.0,23.0,27.0,12.0
13,124,,,,1.0,,,,,,,
13,126,,,,1.0,,,2.0,,,,
13,127,,,,,,1.0,,,1.0,,
13,131,1.0,1.0,3.0,1.0,3.0,2.0,,2.0,7.0,2.0,
13,132,,,,1.0,,1.0,,,1.0,2.0,1.0
13,133,,,,,,2.0,1.0,1.0,,,
13,134,,,,,,,,,2.0,,
13,135,1.0,2.0,7.0,13.0,4.0,10.0,6.0,9.0,9.0,14.0,4.0
13,136,3.0,1.0,6.0,6.0,9.0,12.0,7.0,12.0,10.0,13.0,6.0
13,137,1.0,2.0,11.0,13.0,13.0,12.0,14.0,12.0,20.0,22.0,2.0
13,139,,,,,,,1.0,,,,
13,140,1.0,1.0,,,,,,2.0,,,
13,141,,,,1.0,1.0,1.0,1.0,,,2.0,
13,142,,,,,,,,1.0,,,
13,143,,,,,1.0,,,,2.0,,
13,145,,,,,,,2.0,,,2.0,
13,146,,,1.0,,,1.0,,,,,
13,147,,,,,,,,,1.0,,
13,149,,,,1.0,,,,,,,
13,150,1.0,,,1.0,3.0,1.0,2.0,4.0,4.0,5.0,2.0
13,151,,,,,,,,,,1.0,
13,152,2.0,,6.0,8.0,8.0,8.0,10.0,9.0,12.0,6.0,2.0
13,153,,1.0,,,1.0,2.0,,,4.0,3.0,1.0
13,154,,,,,,,2.0,1.0,,,
13,155,,,,,,,,1.0,1.0,1.0,
13,156,,,,,,1.0,,,,,
13,157,,,,,1.0,1.0,,,,,
13,158,,,,,,,,,,1.0,
13,159,,,,,1.0,,1.0,,,,
13,160,,,,,1.0,,,,,,
13,162,,,,1.0,1.0,3.0,1.0,,4.0,,
13,163,,,1.0,,,2.0,1.0,,1.0,2.0,
13,164,,2.0,,1.0,1.0,1.0,,2.0,4.0,3.0,2.0
13,165,3.0,2.0,4.0,2.0,6.0,11.0,4.0,9.0,3.0,4.0,1.0
13,167,,1.0,2.0,,1.0,1.0,,4.0,6.0,7.0,4.0
13,168,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
13,170,,,,,,1.0,,,,1.0,
13,171,,,,,,2.0,,1.0,,1.0,
13,172,5.0,4.0,3.0,3.0,,9.0,6.0,8.0,11.0,5.0,3.0
13,173,,,,,,,,1.0,,,
13,174,,,,2.0,3.0,2.0,1.0,2.0,7.0,2.0,3.0
13,175,,,,,2.0,1.0,,,,,
13,176,,,,,1.0,,1.0,,,,
13,177,,,,,,1.0,1.0,1.0,2.0,1.0,
13,178,,,,,,,,1.0,,,
13,179,2.0,,,,1.0,1.0,,1.0,2.0,1.0,1.0
13,180,,,,,,,1.0,2.0,,,
13,181,,,,,,,,1.0,,,
13,182,,,,,1.0,2.0,1.0,,3.0,2.0,1.0
13,183,1.0,,,,1.0,1.0,,1.0,,,1.0
13,184,,,,,1.0,3.0,,1.0,2.0,2.0,1.0
13,185,,,,,,,,2.0,,,
13,187,,,1.0,,,,,,,,
13,188,,,,1.0,1.0,1.0,1.0,,,2.0,
13,190,,,,,,,,,,1.0,
13,191,,,2.0,,,,1.0,,,,
13,192,,,,1.0,,1.0,1.0,,,,
13,193,,,1.0,,1.0,1.0,,,,1.0,
13,194,3.0,2.0,2.0,4.0,3.0,4.0,5.0,3.0,11.0,6.0,4.0
13,196,,,,,,2.0,,1.0,1.0,,
13,197,,,,,1.0,1.0,,,1.0,,
13,198,,,,,,,,1.0,,1.0,1.0
14,16,,,,,,1.0,,,,,
14,18,,,,,1.0,1.0,,1.0,,,
14,19,,,,1.0,,,1.0,,1.0,,2.0
14,20,,2.0,,,,,,,,,
14,22,,,,,,,,1.0,,,
14,23,1.0,1.0,2.0,1.0,2.0,8.0,5.0,7.0,14.0,18.0,15.0
14,24,,,,,,,,,,,1.0
14,25,,,,,,,1.0,,1.0,,
14,26,1.0,2.0,,,,,1.0,1.0,,3.0,1.0
14,27,,,,,,,,,,1.0,
14,29,,,,,,1.0,,,,2.0,
14,30,,,,,,,,,,2.0,
14,31,1.0,,,,2.0,,,1.0,5.0,2.0,1.0
14,32,,,,,2.0,,,4.0,6.0,6.0,2.0
14,33,,,,,,1.0,,,2.0,1.0,
14,34,,,,,1.0,,,,,,
14,35,,,2.0,1.0,,,,,1.0,,
14,36,,,,,,,1.0,1.0,,3.0,
14,37,,,,,,,1.0,,1.0,,
14,38,1.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,7.0,12.0,4.0
14,39,1.0,2.0,1.0,,1.0,3.0,5.0,4.0,5.0,5.0,4.0
14,40,,,3.0,,1.0,1.0,2.0,,7.0,5.0,3.0
14,41,,,,,,,,,1.0,,
14,43,,,,,,1.0,,1.0,,,
14,44,,,,,,1.0,,2.0,,,
14,45,,1.0,,,2.0,,1.0,3.0,,1.0,2.0
14,48,,,,,,1.0,,,,,
14,49,,,,,,,,2.0,3.0,1.0,2.0
14,50,1.0,,,,1.0,,2.0,,,,1.0
14,51,,,,,,1.0,1.0,3.0,1.0,,3.0
14,52,,,2.0,1.0,,2.0,2.0,1.0,7.0,2.0,1.0
14,54,,1.0,,,,,,,,,
14,55,,1.0,,1.0,,,1.0,1.0,,,
14,56,1.0,1.0,2.0,2.0,2.0,7.0,7.0,5.0,5.0,8.0,2.0
14,57,,1.0,,1.0,,2.0,2.0,3.0,2.0,12.0,4.0
14,58,,1.0,1.0,,,,,,,2.0,1.0
14,59,1.0,1.0,1.0,1.0,,2.0,3.0,7.0,3.0,12.0,9.0
14,60,,,,,,,1.0,1.0,,,
14,61,,2.0,,,1.0,,1.0,4.0,2.0,1.0,
14,62,1.0,1.0,1.0,,,3.0,,,3.0,1.0,1.0
14,63,,,,,,,,,,,1.0
14,64,,,,,,,,,2.0,,
14,65,,,,,1.0,,1.0,,,,
14,66,,,,,1.0,,,2.0,4.0,3.0,4.0
14,67,,2.0,,1.0,1.0,1.0,2.0,1.0,7.0,1.0,2.0
14,69,,,,1.0,,,,1.0,,,
14,70,,,,,,,,,,1.0,
14,72,,3.0,1.0,,1.0,2.0,1.0,2.0,7.0,4.0,7.0
14,73,,,,1.0,1.0,,1.0,1.0,,2.0,1.0
14,74,,,,1.0,,1.0,,,,,1.0
14,75,,1.0,,,2.0,1.0,1.0,2.0,4.0,4.0,3.0
14,76,1.0,,3.0,2.0,4.0,1.0,12.0,9.0,23.0,39.0,18.0
14,77,,,,,,,,1.0,,1.0,1.0
14,78,,,,,,1.0,,2.0,1.0,2.0,
14,80,1.0,,,,2.0,,2.0,1.0,1.0,1.0,
14,81,2.0,3.0,4.0,4.0,9.0,4.0,5.0,11.0,18.0,15.0,9.0
14,82,,3.0,,,,,,,1.0,,
14,83,,,,,2.0,2.0,2.0,2.0,1.0,3.0,1.0
14,84,,,,1.0,,,1.0,,,1.0,1.0
14,85,,,,,,,1.0,,,,
14,86,,,,,,,,1.0,,1.0,
14,88,1.0,1.0,1.0,,1.0,,1.0,2.0,1.0,2.0,5.0
14,89,2.0,1.0,1.0,,2.0,2.0,8.0,8.0,8.0,15.0,8.0
14,90,,,,,,,,1.0,,1.0,
14,92,,1.0,2.0,,,,1.0,1.0,4.0,6.0,3.0
14,95,,,,,,,,1.0,,1.0,
14,96,,,,,,1.0,1.0,1.0,,,
14,97,,,,,,,1.0,,1.0,,
14,98,,,,1.0,,,1.0,,,,
14,99,,1.0,,,,,,,,1.0,1.0
14,101,,1.0,,,,,,,,1.0,
14,102,,,1.0,,,,1.0,4.0,7.0,3.0,3.0
14,103,,,,,,1.0,1.0,2.0,4.0,4.0,5.0
14,104,,,,,,,,,,1.0,
14,105,,1.0,,,,,,2.0,,2.0,
14,106,,,,,,,,1.0,1.0,1.0,
14,107,,,,1.0,,,,,1.0,1.0,1.0
14,108,,,,,,,,,1.0,1.0,
14,109,,1.0,,,,1.0,,1.0,,,
14,110,1.0,1.0,,1.0,,,,2.0,4.0,2.0,6.0
14,111,,,,,,2.0,,2.0,6.0,3.0,1.0
14,114,1.0,2.0,,,1.0,1.0,6.0,3.0,5.0,9.0,5.0
14,116,,,1.0,1.0,,,1.0,2.0,,1.0,2.0
14,117,,,,,,,,,,,1.0
14,118,,,,,,,2.0,1.0,,1.0,
14,122,,,,,,1.0,,,1.0,,1.0
14,123,,,,,2.0,2.0,4.0,4.0,2.0,4.0,
14,124,,1.0,,,1.0,,2.0,1.0,1.0,,2.0
14,125,,2.0,,3.0,2.0,3.0,5.0,9.0,3.0,10.0,3.0
14,127,,,,,,1.0,,,,,
14,130,1.0,,3.0,,1.0,2.0,4.0,5.0,13.0,14.0,9.0
14,131,,,,,1.0,2.0,2.0,1.0,,4.0,4.0
14,132,,,,,1.0,,,,,,1.0
14,133,1.0,6.0,1.0,5.0,4.0,5.0,6.0,7.0,3.0,8.0,3.0
14,134,2.0,,,,,,1.0,,,1.0,1.0
14,136,3.0,,3.0,2.0,8.0,9.0,11.0,15.0,20.0,17.0,12.0
14,138,,,1.0,,,2.0,1.0,2.0,1.0,1.0,
14,139,,3.0,1.0,1.0,,,,,3.0,2.0,
14,140,1.0,2.0,1.0,2.0,,,1.0,3.0,4.0,5.0,2.0
14,141,,,,,,,,,1.0,1.0,1.0
14,143,1.0,,3.0,2.0,3.0,2.0,4.0,5.0,8.0,6.0,8.0
14,144,,,1.0,1.0,1.0,,2.0,1.0,3.0,1.0,3.0
14,145,,,,,,,,1.0,,,1.0
14,146,,,,,,1.0,,,,,
14,147,,,,1.0,,,1.0,,1.0,1.0,3.0
14,148,4.0,3.0,1.0,2.0,4.0,4.0,7.0,14.0,15.0,10.0,12.0
14,149,,,1.0,1.0,1.0,2.0,1.0,2.0,3.0,5.0,2.0
14,150,,,,,,,,2.0,2.0,1.0,3.0
14,151,1.0,1.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,6.0,7.0
14,152,3.0,1.0,5.0,5.0,12.0,7.0,12.0,20.0,16.0,27.0,13.0
14,154,,,,,,,,,1.0,2.0,
14,155,,,,,1.0,,,,,,
14,157,1.0,3.0,4.0,4.0,10.0,15.0,23.0,28.0,34.0,58.0,36.0
14,158,,,1.0,,,1.0,,2.0,2.0,,2.0
14,160,,,,,,,,1.0,,,
14,161,2.0,2.0,,,5.0,2.0,3.0,7.0,7.0,6.0,6.0
14,162,,1.0,,,1.0,2.0,5.0,6.0,6.0,11.0,4.0
14,163,,,,1.0,,,,,,,
14,164,,1.0,,,,,1.0,,1.0,1.0,1.0
14,166,,,,,,,,1.0,,,
14,167,,,,1.0,,,,,1.0,,
14,168,,,1.0,,,,,,,,
14,169,2.0,,2.0,,2.0,,3.0,4.0,1.0,4.0,2.0
14,170,,,,,,,,,1.0,,
14,172,,,,,,,,1.0,1.0,,
14,173,,,,,,,,,,1.0,
14,174,1.0,,,,1.0,2.0,1.0,,3.0,4.0,2.0
14,175,1.0,4.0,4.0,3.0,2.0,12.0,10.0,14.0,25.0,21.0,11.0
14,176,,,,,,,,,,,1.0
14,177,,,1.0,,1.0,1.0,3.0,3.0,5.0,7.0,3.0
14,178,,1.0,1.0,2.0,2.0,,2.0,1.0,6.0,3.0,3.0
14,179,,,1.0,,1.0,,,5.0,1.0,5.0,2.0
14,180,,,,,,1.0,,,,,
14,182,,,,1.0,,1.0,,,1.0,1.0,
14,183,,,,,,,,1.0,,1.0,
14,184,,,,,1.0,,,1.0,,2.0,
14,185,,1.0,,,,,,,,,
14,186,,,,1.0,,,,,,1.0,1.0
14,188,,,,,,1.0,,,,1.0,
14,189,,,1.0,,,,,,,,
14,190,,,,1.0,,2.0,1.0,,2.0,,
14,192,,,,,,,,1.0,2.0,1.0,
14,193,,2.0,,1.0,,,,1.0,1.0,1.0,
14,194,,1.0,1.0,,1.0,,2.0,1.0,1.0,3.0,1.0
14,195,,1.0,1.0,,,,,,1.0,2.0,
14,197,,3.0,,2.0,2.0,2.0,2.0,6.0,9.0,12.0,6.0
14,198,,1.0,,,,2.0,,2.0,2.0,,1.0
14,199,,,,,,,1.0,,,,
15,16,,1.0,2.0,2.0,1.0,3.0,5.0,4.0,10.0,11.0,7.0
15,17,,,,,1.0,1.0,,,,,
15,18,,1.0,1.0,1.0,1.0,3.0,5.0,3.0,3.0,4.0,1.0
15,21,,,,,,2.0,,,1.0,,
15,22,,,,,,1.0,3.0,2.0,,1.0,
15,23,1.0,1.0,1.0,,10.0,19.0,21.0,10.0,8.0,10.0,2.0
15,24,,,,,,1.0,,,,,
15,25,,,,,,1.0,,,2.0,1.0,
15,26,1.0,2.0,6.0,10.0,9.0,11.0,10.0,11.0,10.0,15.0,3.0
15,27,1.0,,,,1.0,1.0,1.0,1.0,,,1.0
15,29,1.0,,,1.0,2.0,,1.0,,2.0,,
15,30,,,,,,,1.0,,1.0,3.0,2.0
15,31,,,,1.0,1.0,,,,,,1.0
15,32,,2.0,,7.0,13.0,21.0,31.0,32.0,38.0,64.0,29.0
15,33,,,,,3.0,1.0,5.0,1.0,1.0,,1.0
15,35,,,,1.0,,,,,1.0,1.0,
15,36,,,,1.0,,1.0,1.0,1.0,,,
15,38,1.0,1.0,1.0,3.0,5.0,8.0,7.0,10.0,14.0,12.0,7.0
15,39,,,,,,,1.0,,,,
15,40,,,,,1.0,,1.0,,,,
15,41,,1.0,1.0,1.0,2.0,3.0,3.0,3.0,9.0,11.0,6.0
15,42,,,1.0,,2.0,3.0,6.0,3.0,1.0,4.0,
15,43,,1.0,,,,,1.0,2.0,,,1.0
15,44,,,1.0,1.0,4.0,4.0,1.0,,,,
15,45,,,1.0,,,1.0,2.0,1.0,1.0,1.0,
15,46,,,,,,,2.0,,,,
15,47,,,,,1.0,2.0,1.0,4.0,3.0,1.0,
15,50,,,,,,,1.0,,1.0,,
15,51,,1.0,1.0,2.0,1.0,2.0,3.0,1.0,7.0,11.0,4.0
15,52,,,,,1.0,,,1.0,,,
15,54,,,,,,,,1.0,,,
15,55,,,,1.0,,,,,,,
15,56,1.0,,,3.0,,,3.0,1.0,1.0,2.0,
15,57,,,,,,1.0,,,,,
15,59,2.0,3.0,,4.0,6.0,11.0,7.0,10.0,11.0,11.0,14.0
15,60,,,,,,,1.0,,,,
15,61,,,,,1.0,,1.0,1.0,1.0,1.0,
15,62,1.0,,1.0,3.0,10.0,17.0,15.0,6.0,4.0,8.0,1.0
15,63,,1.0,,1.0,,1.0,7.0,2.0,2.0,2.0,1.0
15,65,,,,1.0,,1.0,,,,,
15,66,,,,,,,,,,2.0,
15,67,,,,1.0,2.0,1.0,,,1.0,1.0,
15,68,,,,,,1.0,,,1.0,,
15,69,,,,1.0,,,,,,,
15,70,,,,,1.0,3.0,1.0,,2.0,1.0,
15,71,,,1.0,1.0,,2.0,2.0,1.0,1.0,2.0,
15,72,,,,,1.0,,,,,,
15,75,,1.0,,1.0,,,,,,,
15,76,,,,,1.0,2.0,1.0,,4.0,2.0,1.0
15,77,,,1.0,,,1.0,,1.0,,,
15,78,3.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0
15,79,,,,,,,1.0,,,,
15,80,,,,,,2.0,4.0,2.0,1.0,1.0,
15,81,,1.0,,1.0,,,1.0,,,,1.0
15,83,,,,,,1.0,,1.0,,,
15,84,,,,,,,1.0,,,,
15,85,,,,,,1.0,,,,1.0,
15,87,,1.0,,1.0,,,1.0,1.0,,,
15,88,,,,,1.0,,,,,,
15,89,,1.0,,1.0,1.0,,,,,1.0,1.0
15,91,1.0,,,,,,,,,,
15,92,,,,,1.0,1.0,,,1.0,,
15,93,,,,,2.0,,,,2.0,2.0,
15,94,,,1.0,,1.0,2.0,1.0,1.0,1.0,,2.0
15,95,,,,,,1.0,1.0,1.0,1.0,2.0,
15,96,1.0,,1.0,,1.0,1.0,1.0,,1.0,,
