topic_id_x,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,10.0,1.0,2.0,4.0,7.0,0.0,1.0,0.0,1.0,14.0,1.0,2.0,2.0,1.0,0.0,8.0,1.0,5.0,2.0,9.0,0.0,0.0,1.0,0.0,9.0,3.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,12.0,3.0,0.0,3.0,13.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,7.0,2.0,3.0,0.0,0.0,6.0,0.0,1.0,0.0,6.0,2.0,5.0,0.0,10.0,5.0,1.0,0.0,0.0,2.0,2.0,1.0,3.0,20.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,16.0,0.0,1.0,2.0,0.0,1.0,6.0,1.0,10.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,4.0,3.0,2.0,1.0,0.0,20.0,3.0,0.0,2.0,3.0,2.0,2.0,3.0,0.0,6.0,1.0,0.0,3.0,3.0,6.0,0.0,14.0,1.0,2.0,0.0,1.0,25.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,2.0,4.0,4.0,0.0,2.0,3.0,4.0,1.0,4.0,7.0,8.0,5.0,14.0,2.0,2.0,2.0,0.0,7.0,1.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,3.0,3.0,6.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,7.0,3.0,2.0,3.0,5.0,1.0,1.0,24.0,202.0,0.0,1.0,2.0,2.0,3.0,19.0,3.0,1.0,20.0,11.0,0.0,5.0,1.0,12.0,0.0,3.0,0.0,1.0,13.0,4.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,10.0,1.0,1.0,0.0,0.0,24.0,0.0,22.0,11.0,0.0,5.0,0.0,1.0,0.0,25.0,0.0,4.0,1.0,1.0,2.0,1.0,5.0,9.0,11.0,0.0,4.0,11.0,3.0,3.0,16.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,14.0,3.0,1.0,2.0,0.0,0.0,7.0,0.0,0.0,49.0,27.0,2.0,1.0,14.0,0.0,6.0,0.0,0.0,11.0,5.0,10.0,1.0,110.0,0.0,0.0,2.0,12.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,75.0,5.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,2.0,11.0,4.0,0.0,1.0,22.0,8.0,1.0,0.0,43.0,0.0,73.0,22.0,0.0,10.0,70.0,1.0,0.0,0.0,21.0,0.0,12.0,1.0,2.0,1.0,0.0,1.0,7.0,26.0,2.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,28.0,9.0,15.0,16.0,17.0,7.0,0.0,5.0,3.0,5.0,40.0,14.0,5.0,38.0,1.0,1.0,9.0,0.0,5.0,2.0,13.0,0.0,3.0,25.0,0.0,99.0,3.0,26.0,8.0,2.0,24.0,1.0,7.0,4.0,6.0,1.0,3.0,0.0,6.0,58.0,2.0,3.0,17.0,3.0,6.0,2.0,91.0,2.0,12.0,6.0,2.0,0.0,1.0,1.0,15.0,7.0,0.0,7.0,0.0,7.0,2.0,3.0,1.0,8.0,7.0,10.0,3.0,26.0,37.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,31.0,0.0,7.0,2.0,5.0,10.0,12.0,5.0,3.0,3.0,18.0,7.0,14.0,1.0,10.0,4.0,2.0,5.0,27.0,25.0,2.0,2.0,5.0,0.0,13.0,15.0,0.0,1.0,2.0,1.0,8.0,2.0,5.0,13.0,18.0,6.0,3.0,6.0,0.0,1.0,1.0,4.0,34.0,2.0,26.0,3.0,7.0,132.0,9.0,14.0,12.0,30.0,14.0,1.0,17.0,2.0,8.0,2.0,1.0,2.0,11.0,17.0,6.0,34.0,5.0,2.0,2.0,0.0,17.0,4.0,4.0,2.0,2.0,6.0,23.0,6.0,1.0,9.0,15.0,18.0,21.0,2.0,2.0,12.0,1.0,36.0,26.0,2.0,7.0,7.0,5.0,0.0,1.0,23.0,19.0,2.0,2.0,0.0,2.0,0.0,8.0,1.0,7.0,8.0,1.0,8.0,3.0,7.0,10.0,37.0,1.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,2.0,0.0,0.0,2.0,9.0,10.0,11.0,1.0,1.0,0.0,25.0,0.0,1.0,136.0,1.0,3.0,0.0,0.0,1.0,2.0,29.0,0.0,0.0,1.0,0.0,1.0,0.0,14.0,2.0,0.0,2.0,0.0,2.0,0.0,18.0,1.0,0.0,7.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,11.0,3.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,1.0,1.0,1.0,0.0,37.0,6.0,1.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,8.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,10.0,6.0,0.0,0.0,0.0,3.0,4.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,5.0,1.0,41.0,0.0,15.0,14.0,2.0,0.0,0.0,29.0,1.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,7.0,1.0,16.0,6.0,0.0,7.0,0.0,0.0,0.0,2.0,42.0,0.0,0.0,0.0,1.0,2.0,18.0,2.0,5.0,2.0,44.0,29.0,0.0,1.0,45.0,0.0,2.0,0.0,0.0,6.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,4.0,8.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,3.0,3.0,1.0,1.0,10.0,1.0,26.0,85.0,0.0,62.0,4.0,2.0,13.0,1.0,26.0,15.0,25.0,0.0,2.0,1.0,2.0,5.0,5.0,1.0,19.0,6.0,2.0,3.0,11.0,0.0,7.0,0.0,2.0,0.0,2.0,16.0,0.0,1.0,13.0,17.0,1.0,0.0,71.0,1.0,0.0,1.0,2.0,1.0,4.0,2.0,5.0,9.0,2.0,1.0,1.0,17.0,3.0,1.0,1.0,1.0,10.0,0.0,1.0,9.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,8.0,0.0,11.0,0.0,8.0,7.0,5.0,4.0,1.0,2.0,1.0,5.0,2.0,0.0,3.0,1.0,2.0,0.0,8.0,54.0,1.0,5.0,2.0,7.0,1.0,6.0,0.0,1.0,1.0,52.0,2.0,4.0,44.0,65.0,152.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,22.0,6.0,4.0,2.0,79.0,85.0,122.0,0.0,1.0,4.0,6.0,1.0,3.0,0.0,4.0,2.0,1.0,0.0,1.0,23.0,1.0,71.0,12.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,0.0,10.0,7.0,16.0,49.0,0.0,26.0,7.0,0.0,2.0,4.0,57.0,1.0,22.0,3.0,2.0,6.0,1.0,9.0,3.0,1.0,10.0,5.0,10.0,2.0,0.0,1.0,6.0,0.0,1.0,3.0,3.0,4.0,47.0,0.0,4.0,3.0,3.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,2.0,0.0,1.0,74.0,1.0,2.0,9.0,1.0,0.0,3.0,2.0,12.0,20.0,4.0,1.0,4.0,5.0,2.0,37.0,31.0,22.0,1.0,0.0,2.0,3.0,10.0,0.0,0.0,1.0,8.0,5.0,9.0,18.0,0.0,1.0,4.0,42.0,27.0,5.0,40.0,2.0,11.0,11.0,1.0,2.0,2.0,14.0,18.0,0.0,2.0,1.0,0.0,28.0,7.0,3.0,18.0,112.0,3.0,6.0,0.0,8.0,84.0,4.0,13.0,4.0,1.0,2.0,0.0,15.0,55.0,2.0,0.0,18.0,0.0,0.0,2.0,3.0,2.0,2.0,3.0,0.0,2.0,19.0,17.0,1.0,5.0,3.0,4.0,2.0,3.0,17.0,14.0,0.0,0.0,33.0,0.0,8.0,1.0,4.0,0.0,0.0,0.0,3.0,18.0,8.0,40.0,0.0,1.0,0.0,0.0,52.0,14.0,2.0,49.0,5.0,0.0,100.0,0.0,8.0,10.0,21.0,3.0,0.0,42.0,13.0,2.0,1.0,7.0,76.0,18.0,8.0,34.0,121.0,0.0,3.0,1.0,0.0,216.0,8.0,0.0,1.0,40.0,36.0,1.0,5.0,0.0,1.0,2.0,1.0,20.0,1.0,0.0,2.0,1.0,14.0,107.0,1.0,24.0,21.0,15.0,1.0,0.0,4.0,2.0,4.0,1.0,3.0,0.0,2.0,1.0,6.0,0.0,4.0,6.0,11.0,5.0,0.0,44.0,8.0,1.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,2.0,23.0,0.0,0.0,3.0,7.0,83.0,1.0,4.0,88.0,6.0,0.0,7.0,7.0,3.0,237.0,12.0,0.0,3.0,4.0,0.0,69.0,1.0,2.0,40.0,20.0,5.0,11.0,7.0,2.0,12.0,0.0,0.0,2.0,33.0,2.0,0.0,1.0,1.0,11.0,1.0,0.0,79.0,1.0,5.0,66.0,17.0,0.0,2.0,2.0,6.0,2.0,1.0,8.0,10.0,1.0,0.0,0.0,2.0,11.0,3.0,20.0,1.0,10.0,4.0,0.0,2.0,1.0,2.0,0.0,4.0,1.0,5.0,0.0,1.0,3.0,6.0,9.0,6.0,6.0,0.0,3.0,7.0,19.0,1.0,5.0,49.0,3.0,1.0,0.0,2.0,5.0,0.0,55.0,2.0,3.0,11.0,35.0,0.0,2.0,4.0,20.0,17.0,1.0,6.0,8.0,22.0,1.0,2.0,18.0,0.0,9.0,0.0,1.0,5.0,0.0,4.0,1.0,4.0,62.0,8.0,2.0,35.0,3.0,24.0,2.0,1.0,1.0,3.0,18.0,0.0,0.0,0.0,9.0,2.0,13.0,2.0,25.0,0.0,8.0,1.0,0.0,2.0,0.0,1.0,27.0,22.0,3.0,2.0,2.0,21.0,5.0,1.0,0.0,2.0,4.0,2.0,27.0,6.0,85.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,2.0,1.0,15.0,2.0,13.0,4.0,34.0,3.0,3.0,30.0,0.0,15.0,68.0,53.0,6.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,0.0,0.0,7.0,67.0,7.0,22.0,88.0,3.0,4.0,1.0,28.0,18.0,64.0,1.0,5.0,1.0,8.0,1.0,147.0,0.0,5.0,69.0,3.0,11.0,2.0,7.0,7.0,2.0,2.0,0.0,4.0,16.0,12.0,1.0,2.0,6.0,1.0,1.0,0.0,99.0,0.0,1.0,9.0,5.0,0.0,4.0,8.0,1.0,0.0,3.0,2.0,11.0,1.0,4.0,4.0,5.0,7.0,7.0,16.0,0.0,12.0,13.0,5.0,0.0,0.0,5.0,3.0,5.0,3.0,0.0,3.0,9.0,1.0,1.0,4.0,9.0,10.0,1.0,2.0,24.0,4.0,6.0,13.0,7.0,3.0,0.0,2.0,0.0,2.0,5.0,12.0,0.0,1.0,6.0,43.0,3.0,0.0,3.0,2.0,8.0,0.0,1.0,1.0,11.0,11.0,1.0,11.0,9.0,1.0,8.0,1.0,4.0,10.0,6.0,0.0,6.0,142.0,1.0,7.0,41.0,2.0,40.0,10.0,3.0,2.0,1.0,48.0,1.0,0.0,0.0,14.0,5.0,44.0,4.0,5.0,6.0,15.0,2.0,0.0,20.0,3.0,0.0,9.0,15.0,1.0,1.0,28.0,4.0,7.0,3.0,2.0,1.0,5.0,0.0,36.0,5.0,27.0,0.0,20.0,7.0,17.0,1.0,1.0,2.0,6.0,0.0,0.0,26.0,3.0,8.0,3.0,12.0,8.0,0.0,4.0,0.0,4.0,84.0,30.0,2.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,42.0,1.0,9.0,2.0,54.0,84.0,3.0,3.0,2.0,7.0,10.0,0.0,34.0,1.0,45.0,2.0,4.0,0.0,3.0,15.0,3.0,0.0,3.0,0.0,1.0,6.0,114.0,16.0,2.0,13.0,0.0,1.0,5.0,27.0,45.0,0.0,33.0,29.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,7.0,10.0,1.0,6.0,3.0,1.0,0.0,23.0,0.0,1.0,12.0,0.0,2.0,173.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0,4.0,32.0,3.0,1.0,1.0,4.0,25.0,21.0,75.0,1.0,36.0,9.0,0.0,0.0,40.0,0.0,18.0,18.0,49.0,6.0,0.0,30.0,7.0,12.0,4.0,1.0,1.0,10.0,6.0,4.0,0.0,1.0,1.0,29.0,1.0,0.0,1.0,3.0,0.0,3.0,0.0,112.0,56.0,2.0,2.0,1.0,112.0,41.0,1.0,3.0,6.0,1.0,65.0,2.0,1.0,13.0,0.0,0.0,0.0,2.0,6.0,0.0,70.0,11.0,3.0,24.0,2.0,4.0,3.0,9.0,2.0,2.0,2.0,7.0,0.0,1.0,9.0,44.0,8.0,2.0,12.0,73.0,5.0,81.0,144.0,2.0,4.0,7.0,2.0,1.0,1.0,0.0,83.0,0.0,4.0,9.0,8.0,12.0,3.0,1.0,0.0,4.0,1.0,1.0,2.0,2.0,4.0,2.0,26.0,8.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,78.0,33.0,44.0,39.0,14.0,0.0,9.0,6.0,8.0,7.0,12.0,0.0,3.0,8.0,1.0,136.0,4.0,3.0,12.0,4.0,14.0,2.0,13.0,3.0,11.0,1.0,3.0,2.0,10.0,6.0,0.0,2.0,11.0,19.0,11.0,0.0,65.0,2.0,1.0,2.0,9.0,0.0,6.0,1.0,11.0,1.0,2.0,4.0,3.0,3.0,2.0,3.0,5.0,8.0,4.0,40.0,3.0,11.0,11.0,4.0,0.0,1.0,1.0,2.0,26.0,2.0,5.0,0.0,15.0,0.0,9.0,25.0,34.0,3.0,1.0,28.0,7.0,187.0,18.0,0.0,10.0,36.0,3.0,1.0,2.0,42.0,0.0,2.0,3.0,0.0,58.0,46.0,0.0,0.0,5.0,2.0,17.0,21.0,4.0,3.0,41.0,1.0,10.0,7.0,0.0,5.0,1.0,1.0,19.0,5.0,7.0,1.0,1.0,123.0,7.0,2.0,15.0,15.0,18.0,2.0,8.0,0.0,5.0,18.0,3.0,3.0,6.0,24.0,3.0,29.0,7.0,6.0,3.0,2.0,16.0,3.0,42.0,1.0,8.0,15.0,23.0,7.0,0.0,3.0,10.0,9.0,1.0,0.0,6.0,7.0,4.0,27.0,24.0,31.0,6.0,1.0,3.0,1.0,1.0,25.0,0.0,0.0,1.0,3.0,96.0,2.0,9.0,3.0,26.0,0.0,0.0,5.0,2.0,47.0,36.0,52.0,33.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,1.0,1.0,3.0,1.0,4.0,1.0,9.0,0.0,10.0,1.0,1.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,1.0,1.0,60.0,2.0,0.0,9.0,0.0,0.0,0.0,1.0,6.0,0.0,3.0,9.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,1.0,1.0,2.0,3.0,0.0,23.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,13.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,1.0,3.0,0.0,0.0,1.0,4.0,0.0,7.0,1.0,7.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,4.0,21.0,4.0,2.0,0.0,14.0,5.0,1.0,3.0,2.0,1.0,20.0,2.0,1.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,21.0,2.0,0.0,12.0,0.0,5.0,2.0,0.0,6.0,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,4.0,7.0,6.0,0.0,4.0,18.0,9.0,1.0,0.0,4.0,0.0,1.0,1.0,28.0,0.0,4.0,1.0,1.0,0.0,9.0,0.0,5.0,1.0,0.0,0.0,3.0,2.0,0.0,3.0,4.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1.0,1.0,28.0,0.0,0.0,0.0,7.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,60.0,1.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,30.0,1.0,0.0,0.0,1.0,2.0,4.0,10.0,0.0,84.0,1.0,2.0,7.0,0.0,1.0,0.0,25.0,2.0,1.0,5.0,0.0,0.0,2.0,21.0,0.0,0.0,7.0,3.0,2.0,13.0,2.0,23.0,1.0,2.0,6.0,0.0,0.0,7.0,1.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,0.0,3.0,3.0,1.0,1.0,12.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,24.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,8.0,23.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,22.0,37.0,7.0,47.0,0.0,0.0,9.0,1.0,9.0,0.0,42.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,8.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,43.0,0.0,0.0,5.0,1.0,13.0,5.0,0.0,4.0,17.0,2.0,1.0,18.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,2.0,5.0,1.0,0.0,93.0,5.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,53.0,1.0,6.0,2.0,0.0,4.0,0.0,9.0,0.0,9.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,11.0,1.0,12.0,4.0,9.0,0.0,21.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,254.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,13.0,1.0,18.0,1.0,3.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0,0.0,94.0,0.0,2.0,2.0,6.0,24.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,3.0,36.0,2.0,1.0,1.0,2.0,0.0,3.0,0.0,2.0,0.0,92.0,3.0,8.0,16.0,4.0,75.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,15.0,0.0,0.0,1.0,23.0,42.0,3.0,1.0,7.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,37.0,1.0,18.0,134.0,1.0,10.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,14.0,2.0,0.0,98.0,47.0,0.0,2.0,0.0,4.0,0.0,14.0,16.0,2.0,0.0,0.0,3.0,1.0,1.0,23.0,1.0,1.0,2.0,2.0,1.0,13.0,3.0,0.0,4.0,2.0,1.0,5.0,0.0,3.0,1.0,15.0,1.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,2.0,19.0,38.0,0.0,1.0,1.0,12.0,4.0,30.0,1.0,1.0,0.0,6.0,1.0,96.0,0.0,1.0,27.0,6.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,1.0,7.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,38.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,9.0,3.0,15.0,0.0,6.0,10.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,6.0,26.0,0.0,3.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,17.0,1.0,0.0,14.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,4.0,43.0,0.0,3.0,20.0,0.0,17.0,1.0,1.0,1.0,0.0,23.0,0.0,0.0,0.0,5.0,2.0,14.0,1.0,0.0,3.0,7.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,10.0,3.0,43.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,40.0,1.0,5.0,0.0,10.0,1.0,0.0,1.0,0.0,1.0,20.0,17.0,1.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,27.0,91.0,42.0,6.0,71.0,18.0,36.0,102.0,101.0,4.0,38.0,6.0,4.0,116.0,102.0,14.0,25.0,18.0,26.0,27.0,48.0,35.0,15.0,61.0,17.0,25.0,33.0,77.0,9.0,5.0,33.0,167.0,102.0,11.0,151.0,19.0,13.0,111.0,36.0,3.0,13.0,4.0,207.0,51.0,17.0,16.0,22.0,42.0,1.0,14.0,5.0,65.0,21.0,35.0,21.0,83.0,56.0,8.0,22.0,23.0,4.0,36.0,46.0,16.0,73.0,16.0,13.0,29.0,9.0,10.0,36.0,51.0,25.0,69.0,23.0,68.0,18.0,2.0,74.0,34.0,54.0,36.0,18.0,83.0,11.0,22.0,18.0,13.0,45.0,92.0,2.0,34.0,29.0,25.0,47.0,15.0,10.0,11.0,52.0,6.0,27.0,36.0,2.0,29.0,6.0,25.0,13.0,11.0,19.0,135.0,0.0,106.0,57.0,10.0,76.0,70.0,31.0,8.0,100.0,14.0,246.0,48.0,35.0,19.0,41.0,33.0,13.0,26.0,14.0,70.0,13.0,26.0,172.0,53.0,20.0,4.0,64.0,112.0,66.0,32.0,3.0,20.0,45.0,24.0,191.0,9.0,16.0,35.0,48.0,127.0,72.0,69.0,112.0,19.0,8.0,18.0,7.0,89.0,9.0,2.0,14.0,76.0,32.0,28.0,23.0,24.0,44.0,7.0,9.0,42.0,19.0,35.0,68.0,119.0,15.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,2.0,1.0,1.0,15.0,3.0,22.0,2.0,1.0,2.0,2.0,9.0,1.0,0.0,8.0,1.0,3.0,2.0,49.0,13.0,0.0,1.0,3.0,0.0,6.0,3.0,31.0,0.0,46.0,19.0,2.0,0.0,5.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,3.0,6.0,0.0,21.0,4.0,7.0,0.0,17.0,1.0,1.0,5.0,7.0,0.0,84.0,3.0,0.0,3.0,0.0,1.0,1.0,3.0,1.0,2.0,2.0,44.0,2.0,1.0,1.0,7.0,11.0,3.0,10.0,0.0,21.0,8.0,0.0,0.0,15.0,0.0,26.0,12.0,49.0,1.0,0.0,5.0,2.0,6.0,2.0,0.0,0.0,1.0,52.0,1.0,2.0,2.0,3.0,101.0,2.0,2.0,0.0,1.0,3.0,3.0,1.0,56.0,73.0,0.0,3.0,1.0,64.0,33.0,1.0,3.0,6.0,0.0,20.0,2.0,0.0,20.0,2.0,1.0,0.0,1.0,8.0,0.0,58.0,53.0,1.0,22.0,0.0,6.0,1.0,6.0,5.0,2.0,0.0,11.0,4.0,0.0,11.0,22.0,20.0,4.0,7.0,44.0,18.0,41.0,65.0,4.0,4.0,8.0,0.0,11.0,3.0,2.0,13.0,0.0,1.0,11.0,2.0,7.0,39.0,0.0,1.0,2.0,2.0,0.0,17.0,3.0,5.0,1.0,28.0,2.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,0.0,0.0,42.0,5.0,0.0,1.0,0.0,0.0,6.0,2.0,219.0,0.0,8.0,37.0,2.0,1.0,6.0,4.0,0.0,2.0,0.0,0.0,1.0,9.0,6.0,0.0,14.0,0.0,1.0,0.0,0.0,25.0,1.0,0.0,1.0,13.0,0.0,2.0,1.0,0.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,36.0,5.0,5.0,26.0,0.0,11.0,12.0,3.0,0.0,1.0,4.0,0.0,70.0,0.0,0.0,0.0,1.0,1.0,6.0,10.0,8.0,0.0,0.0,2.0,6.0,26.0,19.0,7.0,6.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,10.0,25.0,0.0,0.0,1.0,0.0,14.0,7.0,1.0,1.0,18.0,9.0,2.0,11.0,0.0,1.0,0.0,0.0,4.0,1.0,3.0,0.0,4.0,169.0,1.0,1.0,4.0,1.0,1.0,0.0,3.0,7.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,116.0,0.0,2.0,0.0,3.0,0.0,1.0,15.0,0.0,4.0,0.0,5.0,2.0,0.0,11.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,10.0,9.0,4.0,0.0,7.0,6.0,11.0,1.0,0.0,0.0,2.0,0.0,1.0,75.0,0.0,3.0,0.0,2.0,4.0,0.0,1.0,1.0,33.0,61.0,11.0,9.0
