0,1,4
0,4,10
0,5,1
0,8,2
0,10,2
0,23,3
0,25,4
0,26,3
0,30,3
0,31,7
0,32,1
0,38,10
0,40,2
0,43,1
0,44,1
0,47,1
0,51,1
0,52,5
0,53,1
0,54,2
0,58,2
0,69,1
0,73,3
0,75,1
0,76,1
0,78,2
0,79,2
0,80,4
0,81,2
0,82,1
0,83,1
0,87,7
0,88,1
0,94,1
0,95,4
0,100,1
0,102,1
0,109,1
0,112,1
0,114,3
0,115,1
0,119,2
0,120,3
0,123,2
0,124,3
0,127,2
0,133,1
0,135,2
0,136,17
0,138,1
0,142,1
0,144,1
0,150,2
0,156,1
0,161,1
0,174,3
0,175,2
0,178,1
0,179,1
0,180,2
0,183,4
0,184,1
0,185,1
0,190,1
0,192,2
0,196,3
0,197,6
1,4,1
1,10,2
1,16,1
1,23,2
1,30,2
1,31,12
1,34,1
1,38,5
1,40,1
1,43,1
1,45,1
1,52,4
1,59,3
1,64,2
1,68,1
1,72,1
1,78,2
1,80,2
1,81,2
1,88,1
1,92,1
1,102,2
1,103,1
1,105,1
1,120,1
1,124,5
1,127,1
1,131,2
1,133,1
1,136,9
1,143,1
1,145,1
1,148,1
1,152,2
1,169,1
1,170,2
1,174,1
1,175,1
1,178,5
1,179,1
1,183,6
1,184,2
1,187,1
1,188,1
1,196,2
1,197,4
2,7,2
2,8,4
2,14,5
2,15,2
2,16,1
2,18,2
2,19,1
2,23,4
2,26,2
2,29,1
2,31,1
2,32,1
2,33,6
2,37,1
2,38,1
2,39,2
2,45,1
2,48,2
2,49,1
2,51,1
2,52,4
2,55,1
2,56,8
2,62,3
2,65,1
2,67,5
2,68,5
2,70,1
2,72,8
2,80,2
2,88,2
2,89,4
2,92,3
2,95,3
2,96,1
2,97,1
2,107,9
2,108,2
2,110,2
2,113,1
2,118,1
2,121,1
2,123,1
2,131,2
2,135,1
2,136,5
2,137,1
2,139,2
2,140,1
2,142,1
2,144,2
2,145,1
2,147,1
2,149,1
2,150,1
2,151,2
2,152,2
2,157,3
2,162,1
2,164,4
2,171,2
2,174,8
2,175,2
2,177,6
2,179,1
2,185,1
2,189,2
2,191,1
2,194,5
2,197,1
2,198,2
3,4,1
3,6,1
3,8,9
3,13,4
3,15,5
3,16,3
3,21,3
3,22,1
3,23,1
3,26,26
3,29,1
3,31,5
3,32,9
3,38,1
3,40,1
3,41,10
3,42,4
3,43,4
3,47,6
3,51,2
3,52,1
3,59,9
3,60,1
3,63,3
3,65,3
3,70,1
3,71,1
3,77,1
3,80,1
3,83,1
3,93,13
3,94,13
3,95,1
3,96,6
3,101,2
3,108,1
3,110,2
3,112,6
3,113,1
3,114,5
3,118,4
3,119,1
3,120,10
3,121,1
3,122,1
3,123,8
3,126,1
3,127,6
3,132,1
3,133,2
3,136,4
3,138,2
3,141,3
3,142,1
3,146,1
3,150,1
3,152,2
3,155,2
3,156,2
3,165,3
3,168,1
3,172,6
3,174,4
3,175,1
3,176,5
3,180,1
3,182,1
3,184,3
3,190,1
3,192,1
3,194,5
3,196,3
3,197,3
3,198,1
4,5,4
4,8,4
