0,1,3
0,3,1
0,4,2
0,8,2
0,10,1
0,18,1
0,21,1
0,25,2
0,26,2
0,30,1
0,31,2
0,36,1
0,38,7
0,40,3
0,41,2
0,45,1
0,50,1
0,52,1
0,54,2
0,59,3
0,66,1
0,69,1
0,73,1
0,74,1
0,80,1
0,82,2
0,84,1
0,87,1
0,88,1
0,93,1
0,94,3
0,95,4
0,100,1
0,102,2
0,114,4
0,123,2
0,124,2
0,127,1
0,135,1
0,136,7
0,141,1
0,143,1
0,144,1
0,148,1
0,149,1
0,152,3
0,168,1
0,174,2
0,175,1
0,178,2
0,183,3
0,184,2
0,188,2
0,196,2
0,197,5
0,198,1
1,4,3
1,5,2
1,6,1
1,8,1
1,10,1
1,30,3
1,31,15
1,38,3
1,40,2
1,52,4
1,55,1
1,57,1
1,58,2
1,59,1
1,64,5
1,71,1
1,79,1
1,81,1
1,82,4
1,89,1
1,100,1
1,101,1
1,102,2
1,114,1
1,123,1
1,124,3
1,127,2
1,135,1
1,136,4
1,140,2
1,143,1
1,148,1
1,150,1
1,153,1
1,169,1
1,170,2
1,174,1
1,178,3
1,183,7
1,192,2
1,197,3
2,4,1
2,7,1
2,8,1
2,9,1
2,13,1
2,14,1
2,21,1
2,23,1
2,29,1
2,32,1
2,33,2
2,38,1
2,39,1
2,43,1
2,47,1
2,48,1
2,52,4
2,56,3
2,62,1
2,67,2
2,68,1
2,72,3
2,76,2
2,77,4
2,80,2
2,81,1
2,86,1
2,89,1
2,92,1
2,95,2
2,104,1
2,105,1
2,107,3
2,108,2
2,110,3
2,114,1
2,117,1
2,118,1
2,119,1
2,121,4
2,131,1
2,133,1
2,134,1
2,136,5
2,140,2
2,145,1
2,148,3
2,149,2
2,150,2
2,151,1
2,152,1
2,154,1
2,157,1
2,161,1
2,163,1
2,164,1
2,174,2
2,176,1
2,179,1
2,182,1
2,185,1
2,194,4
2,195,2
2,197,1
2,198,1
3,8,5
3,10,1
3,13,6
3,16,3
3,17,1
3,18,1
3,22,2
3,23,4
3,26,34
3,31,5
3,32,10
3,41,14
3,42,9
3,45,1
3,47,4
3,51,1
3,58,1
3,59,10
3,63,1
3,65,2
3,70,1
3,71,2
3,72,1
3,73,1
3,77,2
3,81,1
3,93,6
3,94,15
3,95,3
3,96,2
3,110,1
3,112,2
3,114,3
3,118,2
3,119,1
3,120,15
3,121,1
3,122,1
3,123,6
3,126,2
3,127,4
3,135,1
3,136,4
3,137,2
3,141,5
3,146,1
3,150,1
3,152,7
3,155,1
3,156,4
3,159,1
3,165,4
3,167,1
3,172,2
3,174,1
3,176,7
3,179,2
3,180,2
3,181,1
3,184,1
3,188,1
3,190,2
3,191,1
3,192,1
3,194,3
3,196,2
3,197,3
3,198,2
4,5,2
4,7,1
4,8,3
4,9,1
4,11,8
4,15,1
4,16,4
