0,3,1
0,4,4
0,15,1
0,30,1
0,38,3
0,50,1
0,58,1
0,69,2
0,72,1
0,73,1
0,87,1
0,89,1
0,93,1
0,94,1
0,107,1
0,114,1
0,120,1
0,123,1
0,135,1
0,136,3
0,174,2
0,178,1
0,180,1
0,183,1
0,188,1
1,4,1
1,8,1
1,31,4
1,38,4
1,40,4
1,52,1
1,59,1
1,66,1
1,75,1
1,78,1
1,81,1
1,88,1
1,102,1
1,114,2
1,119,1
1,126,1
1,133,1
1,136,7
1,143,1
1,147,1
1,150,2
1,155,1
1,170,3
1,174,1
1,175,1
1,183,1
1,184,3
1,190,1
2,8,1
2,14,1
2,65,1
2,67,1
2,72,3
2,76,1
2,77,1
2,80,1
2,81,1
2,84,1
2,95,1
2,96,1
2,107,3
2,108,3
2,131,2
2,151,1
2,152,2
2,154,1
2,157,3
2,163,2
2,175,3
2,189,1
2,196,1
3,13,2
3,16,3
3,18,1
3,23,1
3,26,11
3,31,1
3,32,1
3,41,2
3,42,1
3,43,1
3,59,3
3,63,1
3,77,1
3,93,3
3,94,4
3,96,1
3,100,1
3,103,1
3,110,1
3,114,1
3,120,6
3,123,2
3,136,2
3,137,1
3,141,3
3,142,1
3,150,1
3,156,1
3,159,1
3,160,1
3,165,1
3,176,2
3,191,1
3,194,1
3,196,2
4,11,9
4,14,2
4,15,1
4,16,2
4,18,4
4,20,3
4,22,1
4,23,1
4,25,1
4,26,4
4,30,2
4,36,7
4,38,26
4,40,11
4,41,1
4,43,4
4,44,2
4,47,1
4,49,2
4,52,5
4,54,7
4,58,1
4,59,2
4,61,2
4,62,1
4,63,1
4,65,1
4,68,1
4,69,5
4,71,1
4,72,1
4,73,2
4,75,1
4,76,1
4,77,1
4,78,1
4,79,6
4,80,1
4,81,10
4,82,6
4,84,1
4,87,1
4,88,1
4,92,1
4,93,1
4,99,3
4,101,5
4,102,1
4,103,1
4,105,2
4,111,1
4,114,2
4,122,1
4,124,3
4,130,2
4,133,4
4,135,1
4,136,15
4,138,3
4,139,3
4,140,5
4,143,7
4,144,4
4,148,1
4,149,2
4,150,2
4,161,2
4,168,1
4,169,1
4,172,1
4,174,2
4,175,7
4,178,2
4,180,1
4,183,2
4,185,1
4,187,1
4,189,2
4,191,1
4,193,1
4,196,3
