,,doc_id,doc_id,doc_id,doc_id,doc_id,doc_id,doc_id,doc_id,doc_id,doc_id,doc_id
year,,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
topic_id_x,topic_id_y,,,,,,,,,,,
26,193,0.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,4.0,3.0
26,194,1.0,1.0,0.0,2.0,3.0,4.0,1.0,3.0,5.0,0.0,0.0
26,195,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0
26,196,5.0,5.0,4.0,2.0,4.0,6.0,10.0,9.0,7.0,3.0,3.0
26,197,1.0,4.0,1.0,1.0,5.0,7.0,6.0,11.0,9.0,15.0,5.0
26,198,2.0,3.0,6.0,7.0,9.0,11.0,14.0,13.0,17.0,17.0,4.0
26,199,0.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0
27,30,0.0,0.0,0.0,1.0,0.0,6.0,4.0,9.0,9.0,8.0,12.0
27,31,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
27,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,4.0,5.0
27,33,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
27,36,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
27,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,3.0,2.0,3.0
27,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
27,40,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27,41,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,2.0,0.0
27,42,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,43,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,2.0
27,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27,45,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
27,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27,47,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27,48,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
27,50,0.0,0.0,0.0,1.0,3.0,0.0,1.0,3.0,3.0,2.0,2.0
27,52,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
27,56,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
27,58,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
27,59,0.0,0.0,0.0,1.0,2.0,2.0,3.0,5.0,12.0,10.0,8.0
27,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27,62,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27,65,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0
27,66,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,5.0,5.0,7.0
27,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27,69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
27,73,1.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0
27,74,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,75,0.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,3.0,5.0,3.0
27,76,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0
27,77,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
27,78,0.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,1.0,0.0
27,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27,81,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0
27,82,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
27,85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,86,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27,87,0.0,0.0,2.0,1.0,0.0,1.0,1.0,3.0,1.0,3.0,0.0
27,88,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,4.0,0.0
27,89,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
27,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27,94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27,96,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
27,99,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,100,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
27,101,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
27,103,0.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,7.0,6.0
27,104,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
27,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27,107,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
27,112,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
27,113,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
27,114,0.0,2.0,1.0,3.0,2.0,3.0,3.0,8.0,10.0,10.0,8.0
27,117,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
27,118,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
27,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0
27,120,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27,123,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,4.0,1.0
27,124,0.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,4.0,3.0
27,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0
27,126,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0
27,128,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
27,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27,132,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,133,0.0,3.0,0.0,4.0,3.0,2.0,4.0,5.0,4.0,3.0,1.0
27,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27,135,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27,136,0.0,0.0,1.0,2.0,3.0,4.0,7.0,8.0,10.0,7.0,12.0
27,137,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
27,139,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
27,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0
27,141,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,1.0,3.0
27,142,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
27,145,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
27,146,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
27,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
27,152,0.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0
27,153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27,155,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,156,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
27,157,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0
27,159,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0
27,162,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,5.0,1.0,6.0
27,164,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0
27,166,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,168,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27,169,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
27,172,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
27,174,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,4.0,3.0,1.0
27,175,0.0,1.0,0.0,1.0,2.0,1.0,1.0,6.0,2.0,2.0,1.0
27,176,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,3.0
27,177,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
27,178,1.0,0.0,1.0,0.0,1.0,3.0,3.0,7.0,5.0,6.0,3.0
27,180,1.0,1.0,1.0,1.0,4.0,1.0,3.0,8.0,11.0,5.0,9.0
27,181,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0
27,182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27,183,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
27,184,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
27,187,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0
27,188,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0
27,190,0.0,0.0,2.0,0.0,0.0,2.0,3.0,3.0,2.0,3.0,1.0
27,191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27,192,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
27,194,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
27,197,1.0,0.0,3.0,2.0,0.0,2.0,5.0,17.0,19.0,30.0,22.0
27,198,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
27,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
28,31,3.0,7.0,3.0,6.0,17.0,28.0,25.0,30.0,32.0,35.0,19.0
28,32,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
28,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28,37,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0
28,38,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
28,41,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
28,45,0.0,3.0,2.0,1.0,4.0,7.0,4.0,6.0,7.0,7.0,0.0
28,46,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,4.0,0.0
28,48,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0
28,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28,52,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
28,53,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
28,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28,58,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0
28,59,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
28,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28,64,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
28,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28,74,1.0,0.0,1.0,1.0,3.0,0.0,1.0,4.0,2.0,2.0,1.0
28,75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,78,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
28,80,1.0,0.0,2.0,3.0,7.0,7.0,6.0,5.0,9.0,4.0,6.0
28,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28,85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
28,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
28,91,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0
28,94,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,96,0.0,0.0,0.0,1.0,0.0,2.0,4.0,1.0,1.0,1.0,1.0
28,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
28,102,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
28,106,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0
28,107,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
28,108,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,109,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
28,110,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
28,112,0.0,0.0,1.0,2.0,5.0,6.0,2.0,2.0,0.0,1.0,0.0
28,113,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
28,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28,117,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
28,118,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0
28,121,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
28,123,0.0,0.0,0.0,0.0,1.0,2.0,5.0,3.0,5.0,1.0,1.0
28,127,0.0,0.0,1.0,0.0,3.0,3.0,3.0,5.0,3.0,5.0,1.0
28,129,1.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,4.0,2.0,1.0
28,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28,132,1.0,2.0,1.0,1.0,2.0,3.0,7.0,9.0,3.0,2.0,3.0
28,133,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
28,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28,136,2.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,4.0,5.0,2.0
28,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28,142,0.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,5.0,0.0
28,143,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
28,146,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
28,152,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0
28,153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28,155,2.0,4.0,0.0,3.0,11.0,14.0,11.0,8.0,14.0,9.0,3.0
28,156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28,158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28,159,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
28,160,2.0,0.0,1.0,1.0,10.0,4.0,8.0,2.0,4.0,4.0,0.0
28,165,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
28,166,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0
28,168,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
28,170,1.0,0.0,2.0,1.0,7.0,4.0,3.0,1.0,5.0,1.0,1.0
28,171,0.0,2.0,0.0,0.0,8.0,6.0,5.0,11.0,8.0,9.0,4.0
28,174,1.0,1.0,1.0,3.0,7.0,5.0,7.0,6.0,5.0,9.0,1.0
28,179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28,183,2.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0
28,184,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
28,188,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
28,192,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
28,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
28,197,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
28,198,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0
29,32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
29,33,1.0,2.0,0.0,2.0,1.0,2.0,9.0,4.0,6.0,2.0,1.0
29,37,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
29,38,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
29,39,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
29,40,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
29,41,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29,44,0.0,0.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0
29,45,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0
29,47,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
29,48,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
29,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
29,50,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29,51,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
29,52,1.0,1.0,1.0,4.0,4.0,5.0,5.0,2.0,3.0,2.0,0.0
29,55,0.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,4.0,1.0,3.0
29,56,0.0,1.0,1.0,5.0,3.0,4.0,16.0,6.0,16.0,5.0,2.0
29,57,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0
29,59,0.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,5.0,1.0
29,61,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0
29,62,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,3.0,2.0
29,64,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
29,67,0.0,0.0,2.0,2.0,5.0,2.0,9.0,6.0,10.0,9.0,2.0
29,68,3.0,2.0,7.0,5.0,2.0,8.0,7.0,4.0,6.0,2.0,0.0
29,69,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
29,70,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
29,72,1.0,1.0,0.0,2.0,5.0,2.0,1.0,0.0,4.0,4.0,1.0
29,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
29,77,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
29,79,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,80,0.0,2.0,1.0,2.0,7.0,3.0,7.0,2.0,7.0,5.0,0.0
29,81,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0
29,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29,83,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29,88,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0
29,89,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,3.0,2.0
29,91,1.0,0.0,2.0,2.0,0.0,1.0,3.0,1.0,3.0,1.0,0.0
29,92,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
29,95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,96,0.0,0.0,0.0,0.0,5.0,2.0,1.0,2.0,1.0,0.0,1.0
29,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
29,98,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,3.0,2.0,1.0
29,100,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
29,103,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
29,104,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0
29,106,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0
29,107,1.0,1.0,3.0,1.0,3.0,2.0,4.0,1.0,2.0,5.0,1.0
29,108,2.0,2.0,2.0,2.0,6.0,4.0,4.0,4.0,8.0,6.0,0.0
29,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
29,111,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
29,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
29,113,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29,118,0.0,0.0,1.0,5.0,0.0,5.0,1.0,6.0,2.0,1.0,0.0
29,121,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
29,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
29,123,0.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,3.0,2.0
29,124,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
29,125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,128,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
29,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29,131,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0
29,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
29,134,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29,135,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
29,136,0.0,0.0,2.0,3.0,7.0,1.0,2.0,3.0,5.0,6.0,2.0
29,137,1.0,1.0,2.0,2.0,1.0,5.0,9.0,10.0,6.0,8.0,5.0
29,139,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
29,140,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,0.0
29,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29,143,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29,145,0.0,1.0,2.0,3.0,14.0,12.0,16.0,10.0,15.0,8.0,3.0
29,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29,148,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
29,149,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0
29,150,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,4.0,1.0
29,152,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,4.0,2.0,1.0
29,153,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,3.0
29,154,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
29,155,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,157,1.0,0.0,1.0,0.0,3.0,2.0,7.0,2.0,5.0,2.0,0.0
29,161,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
29,162,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
29,163,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,2.0
29,164,0.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,3.0,4.0,0.0
29,165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
29,166,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
