0,1,7
0,4,13
0,5,1
0,6,1
0,13,1
0,16,3
0,18,3
0,20,1
0,22,1
0,23,6
0,24,1
0,25,15
0,26,1
0,27,2
0,30,7
0,31,9
0,36,2
0,38,35
0,40,1
0,41,5
0,43,2
0,44,5
0,50,1
0,52,3
0,54,3
0,58,3
0,59,3
0,61,1
0,62,1
0,63,2
0,69,1
0,75,1
0,76,1
0,79,3
0,80,1
0,81,5
0,82,3
0,84,1
0,87,17
0,88,1
0,91,1
0,93,2
0,94,6
0,95,4
0,100,2
0,101,1
0,102,1
0,105,1
0,107,1
0,108,1
0,113,1
0,114,11
0,118,2
0,120,3
0,123,4
0,124,4
0,125,1
0,126,2
0,131,1
0,135,2
0,136,31
0,143,4
0,144,3
0,146,2
0,150,1
0,152,11
0,153,3
0,154,1
0,155,1
0,158,2
0,161,2
0,164,1
0,165,2
0,166,1
0,168,1
0,169,4
0,174,5
0,176,1
0,178,1
0,179,1
0,180,3
0,182,1
0,183,5
0,184,3
0,185,1
0,188,2
0,190,2
0,191,1
0,192,1
0,193,1
0,194,2
0,196,9
0,197,22
0,198,2
1,4,7
1,8,4
1,10,3
1,15,1
1,16,1
1,18,1
1,23,1
1,25,2
1,29,1
1,30,8
1,31,8
1,37,1
1,38,15
1,40,4
1,52,14
1,54,1
1,58,1
1,59,6
1,61,1
1,63,1
1,66,1
1,69,1
1,71,2
1,72,1
1,73,1
1,75,2
1,77,3
1,80,3
1,81,3
1,82,1
1,85,1
1,86,1
1,88,2
1,89,1
1,101,1
1,102,6
1,103,1
1,107,5
1,109,1
1,111,1
1,114,1
1,119,1
1,123,2
1,124,4
1,133,1
1,135,1
1,136,29
1,137,1
1,138,1
1,139,1
1,140,5
1,143,1
1,150,2
1,152,5
1,156,1
1,158,1
1,166,1
1,169,2
1,170,1
1,174,2
1,175,2
1,177,1
1,178,4
1,179,2
1,180,2
1,183,4
1,184,4
1,187,1
1,192,3
1,197,6
2,3,1
2,8,10
2,9,3
2,14,9
2,15,3
2,17,1
2,18,1
2,22,1
2,23,9
2,28,1
2,29,2
2,31,2
2,32,5
2,33,3
2,38,2
2,41,3
2,44,1
2,47,1
2,49,1
2,51,3
2,52,3
2,55,1
2,56,4
2,58,1
2,59,1
2,62,4
2,67,3
2,68,2
2,70,1
2,72,12
2,76,1
2,77,7
2,78,1
2,80,1
2,83,1
2,88,2
2,89,8
2,92,3
2,94,1
2,95,3
2,96,1
2,103,1
2,105,3
2,107,4
2,108,1
2,110,1
2,112,1
2,114,1
2,118,3
2,119,1
2,123,4
2,126,1
2,131,3
2,136,12
2,138,1
2,139,1
2,140,3
2,143,1
2,144,3
2,145,1
2,147,1
2,148,1
2,149,1
2,150,3
2,151,1
2,152,5
2,155,1
2,157,2
2,162,2
2,163,2
2,164,1
2,165,1
2,167,3
2,168,4
2,170,1
2,171,1
2,174,3
2,175,1
2,177,5
2,179,5
2,181,1
2,182,3
2,185,1
2,189,1
2,191,1
2,194,8
2,196,4
2,197,1
2,198,6
3,8,7
3,13,5
3,15,4
3,16,4
3,18,1
3,21,3
3,22,5
3,23,6
3,25,2
3,26,31
3,27,2
3,30,11
3,31,8
3,32,47
3,38,5
3,41,35
3,42,7
3,43,1
3,44,1
3,47,5
3,49,1
3,50,1
3,51,5
3,52,1
3,56,2
3,58,1
3,59,22
3,63,3
3,65,3
3,68,1
3,70,1
3,71,4
3,77,1
3,78,1
3,80,1
3,85,2
3,87,1
3,89,1
3,93,16
3,94,36
3,95,2
3,96,8
3,99,2
3,103,4
3,110,2
3,112,3
3,113,1
3,114,11
3,118,5
3,119,6
3,120,14
3,121,1
3,122,4
3,123,9
3,124,1
3,125,1
3,126,4
3,127,2
3,133,1
3,136,8
3,137,1
3,138,2
3,139,2
3,140,2
3,141,2
3,146,1
3,147,3
3,150,1
3,151,1
3,152,4
3,154,1
3,155,1
3,156,7
3,159,1
3,162,1
3,163,1
3,165,4
3,167,2
3,168,1
3,170,1
3,172,2
3,174,5
3,175,1
3,176,8
3,180,2
3,183,1
3,184,2
3,188,2
3,191,3
3,192,1
3,194,12
3,196,4
3,197,14
3,198,2
3,199,1
4,5,5
4,6,2
4,8,5
4,11,14
4,12,3
4,13,1
4,14,1
4,16,3
4,17,1
4,18,1
4,23,2
4,24,1
4,25,2
4,26,2
4,28,1
4,29,1
4,30,8
4,31,3
4,34,1
4,35,1
4,36,7
4,38,43
4,39,1
4,40,7
4,41,1
4,42,1
4,43,6
4,44,12
4,47,1
4,49,3
4,51,1
4,52,15
4,53,1
4,54,8
4,56,1
4,58,3
4,59,9
4,61,1
4,63,2
4,65,3
4,71,2
4,75,2
4,76,1
4,77,1
4,78,3
4,79,6
4,80,1
4,81,14
4,82,2
4,84,1
4,87,4
4,88,3
4,89,4
4,93,1
4,95,5
4,97,1
4,99,3
4,101,8
4,102,1
4,103,1
4,105,3
4,108,1
4,109,1
4,114,5
4,116,1
4,119,1
4,120,1
4,122,1
4,124,6
4,125,1
4,126,3
4,130,2
4,131,1
4,135,2
4,136,23
4,138,6
4,139,3
4,140,11
4,143,4
4,144,3
4,148,2
4,149,2
4,150,3
4,151,1
4,152,8
4,153,1
4,155,1
4,157,2
4,158,1
4,161,1
4,168,2
4,169,8
4,171,1
4,174,6
4,175,6
4,179,1
4,180,1
4,187,1
4,189,1
4,191,1
4,192,1
4,195,1
4,196,4
4,197,8
4,198,1
5,8,1
5,11,3
5,14,1
5,24,1
5,30,1
5,31,2
5,32,1
5,38,4
5,43,1
5,45,1
5,52,9
5,54,1
5,59,2
5,60,1
5,72,1
5,76,3
5,81,4
5,82,1
5,88,1
5,89,4
5,99,1
5,105,1
5,123,3
5,133,1
5,136,3
5,138,1
5,140,3
5,150,2
5,163,1
5,174,1
5,175,1
5,183,1
5,196,1
5,197,3
5,198,1
6,7,1
6,8,1
6,10,2
6,23,3
6,26,1
6,30,2
6,31,4
6,32,1
6,39,2
6,40,1
6,41,2
6,43,1
6,47,1
6,50,1
6,51,1
6,59,1
6,60,1
6,62,1
6,66,2
6,67,1
6,69,2
6,73,1
6,76,1
6,77,1
6,81,1
6,86,1
6,92,1
6,94,2
6,100,1
6,105,1
6,108,1
6,110,1
6,112,1
